session_id,user_id,activity,activity_datetime
20230211-00000009,20230101-00000007,landing_page,2023-02-11 19:28:27.000000000
20230211-00000010,20230205-00000145,landing_page,2023-02-11 20:20:36.000000000
20230211-00000010,20230205-00000145,product_view,2023-02-11 20:20:50.492844590
20230211-00000011,20230109-00000069,landing_page,2023-02-11 23:49:40.000000000
20230212-00000001,20230101-00000013,landing_page,2023-02-12 07:33:57.000000000
20230212-00000001,20230101-00000013,product_view,2023-02-12 07:34:26.275946338
20230212-00000002,20230106-00000059,landing_page,2023-02-12 12:41:11.000000000
20230212-00000003,20230116-00000089,landing_page,2023-02-12 14:42:30.000000000
20230212-00000004,20230129-00000128,landing_page,2023-02-12 15:29:09.000000000
20230212-00000004,20230129-00000128,product_view,2023-02-12 15:29:18.232513568
20230212-00000005,20230105-00000055,landing_page,2023-02-12 16:25:15.000000000
20230212-00000005,20230105-00000055,product_view,2023-02-12 16:25:36.628416753
20230212-00000006,20230101-00000008,landing_page,2023-02-12 17:03:13.000000000
20230212-00000006,20230101-00000008,product_view,2023-02-12 17:04:05.491456174
20230213-00000001,20230120-00000100,landing_page,2023-02-13 16:55:33.000000000
20230213-00000001,20230120-00000100,product_view,2023-02-13 16:58:53.342669582
20230213-00000002,20230108-00000065,landing_page,2023-02-13 18:12:55.000000000
20230214-00000001,20230208-00000156,landing_page,2023-02-14 11:31:28.000000000
20230214-00000002,20230102-00000050,landing_page,2023-02-14 12:46:30.000000000
20230214-00000002,20230102-00000050,product_view,2023-02-14 12:47:35.124389789
20230214-00000003,20230101-00000008,landing_page,2023-02-14 20:51:34.000000000
20230214-00000003,20230101-00000008,product_view,2023-02-14 20:51:54.571075058
20230214-00000003,20230101-00000008,add_to_cart,2023-02-14 21:04:31.908060277
20230214-00000003,20230101-00000008,checkout,2023-02-14 21:15:11.365873915
20230214-00000003,20230101-00000008,paid,2023-02-14 21:19:10.706941658
20230214-00000004,20230129-00000129,landing_page,2023-02-14 20:56:43.000000000
20230214-00000004,20230129-00000129,product_view,2023-02-14 20:56:57.202830705
20230215-00000001,20230101-00000048,landing_page,2023-02-15 08:22:50.000000000
20230215-00000001,20230101-00000048,product_view,2023-02-15 08:24:23.977453025
20230215-00000002,20230205-00000147,landing_page,2023-02-15 13:12:59.000000000
20230215-00000002,20230205-00000147,product_view,2023-02-15 13:19:25.567169464
20230215-00000002,20230205-00000147,add_to_cart,2023-02-15 13:20:32.206720551
20230215-00000002,20230205-00000147,checkout,2023-02-15 13:28:40.218186441
20230215-00000002,20230205-00000147,paid,2023-02-15 13:34:11.274648594
20230215-00000003,20230120-00000100,landing_page,2023-02-15 19:57:17.000000000
20230215-00000003,20230120-00000100,product_view,2023-02-15 20:05:26.155307756
20230215-00000003,20230120-00000100,add_to_cart,2023-02-15 20:18:09.080660204
20230215-00000003,20230120-00000100,checkout,2023-02-15 20:24:00.054595426
20230215-00000003,20230120-00000100,paid,2023-02-15 21:36:09.117249562
20230215-00000004,20230215-00000173,landing_page,2023-02-15 20:26:01.000000000
20230215-00000005,20230101-00000027,landing_page,2023-02-15 21:51:25.000000000
20230215-00000005,20230101-00000027,product_view,2023-02-15 21:52:21.243849290
20230215-00000006,20230128-00000121,landing_page,2023-02-15 23:35:29.000000000
20230215-00000006,20230128-00000121,product_view,2023-02-15 23:36:45.425854705
20230216-00000001,20230114-00000084,landing_page,2023-02-16 08:16:49.000000000
20230216-00000001,20230114-00000084,product_view,2023-02-16 08:18:49.054157550
20230216-00000002,20230216-00000176,landing_page,2023-02-16 14:08:42.000000000
20230216-00000003,20230120-00000100,landing_page,2023-02-16 15:08:25.000000000
20230216-00000004,20230101-00000008,landing_page,2023-02-16 15:57:15.000000000
20230216-00000005,20230101-00000001,landing_page,2023-02-16 18:07:55.000000000
20230216-00000005,20230101-00000001,product_view,2023-02-16 18:08:22.923996167
20230216-00000005,20230101-00000001,add_to_cart,2023-02-16 18:14:52.271809736
20230216-00000006,20230212-00000160,landing_page,2023-02-16 20:20:43.000000000
20230216-00000007,20230119-00000096,landing_page,2023-02-16 22:22:01.000000000
20230216-00000007,20230119-00000096,product_view,2023-02-16 22:22:45.403546008
20230216-00000007,20230119-00000096,add_to_cart,2023-02-16 22:26:33.799864362
20230216-00000007,20230119-00000096,checkout,2023-02-16 22:30:23.401556884
20230216-00000007,20230119-00000096,paid,2023-02-16 22:31:23.335577305
20230217-00000001,20230125-00000114,landing_page,2023-02-17 05:43:16.000000000
20230217-00000001,20230125-00000114,product_view,2023-02-17 05:47:44.983883865
20230217-00000001,20230125-00000114,add_to_cart,2023-02-17 05:56:31.201174193
20230217-00000001,20230125-00000114,checkout,2023-02-17 05:59:46.561039560
20230217-00000001,20230125-00000114,paid,2023-02-17 06:03:42.218508782
20230217-00000002,20230203-00000139,landing_page,2023-02-17 08:57:37.000000000
20230217-00000002,20230203-00000139,product_view,2023-02-17 09:02:04.540401042
20230217-00000003,20230213-00000167,landing_page,2023-02-17 10:35:04.000000000
20230217-00000004,20230217-00000179,landing_page,2023-02-17 10:38:20.000000000
20230217-00000004,20230217-00000179,product_view,2023-02-17 10:38:33.393053147
20230217-00000004,20230217-00000179,add_to_cart,2023-02-17 10:44:25.425918448
20230217-00000004,20230217-00000179,checkout,2023-02-17 10:48:14.780777367
20230217-00000004,20230217-00000179,paid,2023-02-17 10:57:19.545036331
20230217-00000005,20230101-00000021,landing_page,2023-02-17 12:30:59.000000000
20230217-00000005,20230101-00000021,product_view,2023-02-17 12:35:01.215986029
20230217-00000006,20230205-00000147,landing_page,2023-02-17 22:12:53.000000000
20230217-00000007,20230208-00000156,landing_page,2023-02-17 22:20:42.000000000
20230218-00000001,20230129-00000130,landing_page,2023-02-18 06:42:55.000000000
20230218-00000001,20230129-00000130,product_view,2023-02-18 06:52:34.037749957
20230218-00000002,20230212-00000163,landing_page,2023-02-18 07:38:29.000000000
20230218-00000002,20230212-00000163,product_view,2023-02-18 07:43:51.062060431
20230218-00000002,20230212-00000163,add_to_cart,2023-02-18 07:53:51.527113252
20230218-00000002,20230212-00000163,checkout,2023-02-18 07:59:56.400935880
20230218-00000002,20230212-00000163,paid,2023-02-18 08:17:51.924477857
20230218-00000003,20230101-00000024,landing_page,2023-02-18 09:22:56.000000000
20230218-00000004,20230111-00000073,landing_page,2023-02-18 12:16:25.000000000
20230218-00000004,20230111-00000073,product_view,2023-02-18 12:29:27.562603014
20230218-00000004,20230111-00000073,add_to_cart,2023-02-18 12:32:35.343216142
20230218-00000004,20230111-00000073,checkout,2023-02-18 12:40:35.813626757
20230218-00000004,20230111-00000073,paid,2023-02-18 15:16:58.807086790
20230218-00000005,20230212-00000160,landing_page,2023-02-18 12:38:29.000000000
20230218-00000006,20230101-00000046,landing_page,2023-02-18 13:49:01.000000000
20230218-00000006,20230101-00000046,product_view,2023-02-18 13:53:41.007154881
20230218-00000007,20230207-00000148,landing_page,2023-02-18 15:01:49.000000000
20230218-00000007,20230207-00000148,product_view,2023-02-18 15:05:50.665644492
20230218-00000007,20230207-00000148,add_to_cart,2023-02-18 15:09:12.913719692
20230218-00000007,20230207-00000148,checkout,2023-02-18 15:14:01.191151967
20230218-00000007,20230207-00000148,paid,2023-02-18 15:47:15.733981133
20230218-00000008,20230218-00000185,landing_page,2023-02-18 16:23:38.000000000
20230218-00000009,20230101-00000048,landing_page,2023-02-18 17:44:53.000000000
20230218-00000010,20230107-00000062,landing_page,2023-02-18 18:24:04.000000000
20230218-00000011,20230101-00000045,landing_page,2023-02-18 19:51:51.000000000
20230218-00000012,20230101-00000032,landing_page,2023-02-18 20:05:15.000000000
20230218-00000012,20230101-00000032,product_view,2023-02-18 20:08:14.079835290
20230218-00000013,20230213-00000168,landing_page,2023-02-18 20:33:39.000000000
20230218-00000013,20230213-00000168,product_view,2023-02-18 20:43:07.516617243
20230218-00000013,20230213-00000168,add_to_cart,2023-02-18 20:47:09.066205556
20230219-00000001,20230218-00000181,landing_page,2023-02-19 08:18:12.000000000
20230219-00000002,20230101-00000036,landing_page,2023-02-19 09:09:45.000000000
20230219-00000003,20230121-00000102,landing_page,2023-02-19 09:29:32.000000000
20230219-00000003,20230121-00000102,product_view,2023-02-19 09:31:05.496726629
20230219-00000004,20230218-00000185,landing_page,2023-02-19 11:13:18.000000000
20230219-00000004,20230218-00000185,product_view,2023-02-19 11:18:54.875160839
20230219-00000005,20230101-00000021,landing_page,2023-02-19 15:52:37.000000000
20230219-00000006,20230101-00000034,landing_page,2023-02-19 16:11:40.000000000
20230219-00000006,20230101-00000034,product_view,2023-02-19 16:23:12.925533765
20230219-00000007,20230208-00000157,landing_page,2023-02-19 16:50:30.000000000
20230219-00000008,20230208-00000154,landing_page,2023-02-19 17:33:07.000000000
20230219-00000009,20230217-00000179,landing_page,2023-02-19 18:33:44.000000000
20230219-00000009,20230217-00000179,product_view,2023-02-19 18:35:10.656982934
20230219-00000009,20230217-00000179,add_to_cart,2023-02-19 18:38:39.536722028
20230219-00000009,20230217-00000179,checkout,2023-02-19 18:44:46.872959460
20230219-00000009,20230217-00000179,paid,2023-02-19 18:52:56.005023864
20230219-00000010,20230216-00000176,landing_page,2023-02-19 19:53:05.000000000
20230219-00000011,20230108-00000066,landing_page,2023-02-19 20:41:55.000000000
20230219-00000011,20230108-00000066,product_view,2023-02-19 20:46:51.271393084
20230219-00000011,20230108-00000066,add_to_cart,2023-02-19 20:48:01.562105233
20230219-00000012,20230105-00000057,landing_page,2023-02-19 22:33:27.000000000
20230219-00000013,20230102-00000053,landing_page,2023-02-19 22:34:53.000000000
20230219-00000014,20230109-00000069,landing_page,2023-02-19 23:33:48.000000000
20230220-00000001,20230101-00000033,landing_page,2023-02-20 06:19:33.000000000
20230220-00000002,20230213-00000164,landing_page,2023-02-20 13:26:31.000000000
20230220-00000003,20230112-00000077,landing_page,2023-02-20 15:54:04.000000000
20230220-00000004,20230211-00000159,landing_page,2023-02-20 21:07:49.000000000
20230221-00000001,20230129-00000126,landing_page,2023-02-21 21:39:27.000000000
20230221-00000002,20230204-00000140,landing_page,2023-02-21 23:24:25.000000000
20230222-00000001,20230101-00000004,landing_page,2023-02-22 06:26:59.000000000
20230222-00000001,20230101-00000004,product_view,2023-02-22 06:28:36.129909854
20230222-00000001,20230101-00000004,add_to_cart,2023-02-22 06:38:24.388915664
20230222-00000001,20230101-00000004,checkout,2023-02-22 06:47:23.841783381
20230222-00000002,20230106-00000060,landing_page,2023-02-22 18:23:21.000000000
20230223-00000001,20230207-00000153,landing_page,2023-02-23 03:44:44.000000000
20230223-00000002,20230216-00000177,landing_page,2023-02-23 08:37:42.000000000
20230223-00000002,20230216-00000177,product_view,2023-02-23 08:38:46.533463421
20230223-00000002,20230216-00000177,add_to_cart,2023-02-23 09:01:36.423154182
20230223-00000002,20230216-00000177,checkout,2023-02-23 09:07:06.918325002
20230223-00000002,20230216-00000177,paid,2023-02-23 09:27:08.444322248
20230223-00000003,20230208-00000157,landing_page,2023-02-23 09:52:10.000000000
20230223-00000003,20230208-00000157,product_view,2023-02-23 10:02:31.724380487
20230223-00000003,20230208-00000157,add_to_cart,2023-02-23 10:04:58.660384743
20230223-00000004,20230208-00000156,landing_page,2023-02-23 15:02:46.000000000
20230223-00000004,20230208-00000156,product_view,2023-02-23 15:06:08.932091074
20230223-00000004,20230208-00000156,add_to_cart,2023-02-23 15:08:54.807080550
20230223-00000005,20230120-00000100,landing_page,2023-02-23 15:53:13.000000000
20230223-00000005,20230120-00000100,product_view,2023-02-23 15:54:21.194577687
20230223-00000005,20230120-00000100,add_to_cart,2023-02-23 15:59:30.803674620
20230223-00000005,20230120-00000100,checkout,2023-02-23 16:07:41.178459351
20230223-00000005,20230120-00000100,paid,2023-02-23 16:14:03.683775722
20230223-00000006,20230202-00000138,landing_page,2023-02-23 17:58:27.000000000
20230224-00000001,20230223-00000205,landing_page,2023-02-24 04:56:25.000000000
20230224-00000002,20230108-00000066,landing_page,2023-02-24 05:12:56.000000000
20230224-00000003,20230108-00000067,landing_page,2023-02-24 05:35:22.000000000
20230224-00000003,20230108-00000067,product_view,2023-02-24 05:35:37.846361078
20230224-00000004,20230128-00000123,landing_page,2023-02-24 08:04:43.000000000
20230224-00000004,20230128-00000123,product_view,2023-02-24 08:06:31.545548549
20230224-00000004,20230128-00000123,add_to_cart,2023-02-24 08:11:26.301562121
20230224-00000004,20230128-00000123,checkout,2023-02-24 08:20:02.287080755
20230224-00000004,20230128-00000123,paid,2023-02-24 08:45:05.031997152
20230224-00000005,20230222-00000200,landing_page,2023-02-24 11:20:01.000000000
20230224-00000005,20230222-00000200,product_view,2023-02-24 11:23:05.918452295
20230224-00000006,20230205-00000146,landing_page,2023-02-24 11:24:47.000000000
20230224-00000006,20230205-00000146,product_view,2023-02-24 11:24:58.325086907
20230224-00000007,20230127-00000119,landing_page,2023-02-24 18:05:25.000000000
20230225-00000001,20230212-00000163,landing_page,2023-02-25 08:11:11.000000000
20230225-00000001,20230212-00000163,product_view,2023-02-25 08:14:15.101489989
20230225-00000002,20230107-00000063,landing_page,2023-02-25 08:50:24.000000000
20230225-00000002,20230107-00000063,product_view,2023-02-25 08:50:47.768697475
20230225-00000002,20230107-00000063,add_to_cart,2023-02-25 08:59:22.706108605
20230225-00000002,20230107-00000063,checkout,2023-02-25 09:08:10.929223291
20230225-00000003,20230208-00000157,landing_page,2023-02-25 11:36:57.000000000
20230225-00000003,20230208-00000157,product_view,2023-02-25 11:40:19.462663681
20230225-00000003,20230208-00000157,add_to_cart,2023-02-25 11:52:03.459229864
20230225-00000003,20230208-00000157,checkout,2023-02-25 11:58:15.101141649
20230225-00000003,20230208-00000157,paid,2023-02-25 12:07:44.747754055
20230225-00000004,20230101-00000034,landing_page,2023-02-25 13:11:08.000000000
20230225-00000004,20230101-00000034,product_view,2023-02-25 13:11:21.948392555
20230225-00000005,20230124-00000112,landing_page,2023-02-25 13:47:58.000000000
20230225-00000006,20230111-00000073,landing_page,2023-02-25 15:14:48.000000000
20230225-00000007,20230207-00000148,landing_page,2023-02-25 15:15:12.000000000
20230225-00000008,20230221-00000197,landing_page,2023-02-25 16:03:29.000000000
20230225-00000009,20230118-00000093,landing_page,2023-02-25 16:43:41.000000000
20230225-00000009,20230118-00000093,product_view,2023-02-25 16:47:22.559145473
20230225-00000010,20230116-00000089,landing_page,2023-02-25 17:13:46.000000000
20230225-00000010,20230116-00000089,product_view,2023-02-25 17:13:57.750870484
20230225-00000010,20230116-00000089,add_to_cart,2023-02-25 17:14:54.398892824
20230225-00000011,20230101-00000003,landing_page,2023-02-25 17:14:47.000000000
20230225-00000011,20230101-00000003,product_view,2023-02-25 17:41:18.421685530
20230225-00000012,20230203-00000139,landing_page,2023-02-25 17:15:36.000000000
20230225-00000012,20230203-00000139,product_view,2023-02-25 17:17:06.785807314
20230225-00000013,20230101-00000021,landing_page,2023-02-25 17:46:05.000000000
20230225-00000014,20230102-00000053,landing_page,2023-02-25 20:38:34.000000000
20230225-00000015,20230218-00000185,landing_page,2023-02-25 20:53:12.000000000
20230225-00000016,20230114-00000082,landing_page,2023-02-25 22:10:50.000000000
20230225-00000017,20230108-00000065,landing_page,2023-02-25 22:14:34.000000000
20230225-00000017,20230108-00000065,product_view,2023-02-25 22:18:00.930790883
20230225-00000018,20230221-00000194,landing_page,2023-02-25 22:56:39.000000000
20230225-00000019,20230101-00000045,landing_page,2023-02-25 23:20:25.000000000
20230226-00000001,20230101-00000004,landing_page,2023-02-26 10:18:12.000000000
20230226-00000002,20230204-00000141,landing_page,2023-02-26 11:31:23.000000000
20230226-00000003,20230213-00000167,landing_page,2023-02-26 13:10:13.000000000
