session_id,user_id,trx_id,date,total_price
20230626-00000007,20230218-00000181,20230626-00000317,2023-06-26 13:13:53.954507338,311300
20230626-00000009,20230415-00000385,20230626-00000318,2023-06-26 12:56:59.096398884,243300
20230626-00000010,20230319-00000280,20230626-00000319,2023-06-26 14:01:22.457558523,247000
20230627-00000004,20230531-00000539,20230627-00000320,2023-06-27 11:25:01.357788280,221300
20230628-00000013,20230603-00000550,20230628-00000321,2023-06-28 22:22:28.851434333,131800
20230628-00000014,20230227-00000216,20230628-00000322,2023-06-28 19:14:07.981837163,443400
20230628-00000016,20230204-00000142,20230628-00000323,2023-06-28 19:34:50.748840213,197300
20230628-00000019,20230531-00000542,20230628-00000324,2023-06-28 23:49:40.562880175,358800
20230629-00000006,20230401-00000326,20230629-00000325,2023-06-29 13:07:33.177610557,173700
20230630-00000005,20230406-00000347,20230630-00000326,2023-06-30 08:45:14.802381695,344200
20230630-00000010,20230330-00000320,20230630-00000327,2023-06-30 16:39:16.502075924,233100
20230630-00000012,20230305-00000233,20230630-00000328,2023-06-30 19:02:12.763028491,443000
20230630-00000016,20230101-00000042,20230630-00000329,2023-06-30 20:47:48.923463675,269400
20230701-00000006,20230225-00000209,20230701-00000330,2023-07-01 07:19:32.623141388,192000
20230701-00000009,20230114-00000084,20230701-00000331,2023-07-01 09:06:48.861843511,180900
20230701-00000018,20230101-00000047,20230701-00000332,2023-07-01 16:48:09.072253052,287500
20230701-00000028,20230422-00000409,20230701-00000333,2023-07-01 16:18:45.134466265,1288300
20230702-00000001,20230121-00000102,20230702-00000334,2023-07-02 06:07:09.385913813,326300
20230702-00000006,20230422-00000409,20230702-00000335,2023-07-02 06:59:12.990332198,913000
20230702-00000010,20230530-00000536,20230702-00000336,2023-07-02 11:41:05.372686859,387700
20230702-00000015,20230101-00000022,20230702-00000337,2023-07-02 11:27:17.964785465,641600
20230702-00000017,20230531-00000539,20230702-00000338,2023-07-02 12:54:50.655143579,336100
20230702-00000026,20230101-00000028,20230702-00000339,2023-07-02 17:57:04.037931829,822500
20230702-00000029,20230319-00000281,20230702-00000340,2023-07-02 19:04:48.808806265,91700
20230702-00000030,20230102-00000051,20230702-00000341,2023-07-02 19:07:23.803278213,171000
20230703-00000003,20230429-00000435,20230703-00000342,2023-07-03 09:43:06.402319909,91300
20230703-00000005,20230303-00000228,20230703-00000343,2023-07-03 10:27:16.407857399,176300
20230703-00000010,20230507-00000457,20230703-00000344,2023-07-03 13:54:57.210270956,117600
20230703-00000015,20230108-00000066,20230703-00000345,2023-07-03 19:37:34.477926780,331300
20230704-00000011,20230102-00000051,20230705-00000346,2023-07-05 00:46:14.921579145,500100
20230705-00000007,20230405-00000343,20230705-00000347,2023-07-05 14:05:04.412306762,99500
20230705-00000009,20230523-00000513,20230705-00000348,2023-07-05 15:21:45.702046963,453400
20230705-00000011,20230427-00000424,20230705-00000349,2023-07-05 18:07:09.768445955,973200
20230705-00000014,20230417-00000394,20230705-00000350,2023-07-05 23:10:39.656035614,198600
20230706-00000013,20230618-00000590,20230706-00000351,2023-07-06 16:43:43.318602676,163300
20230706-00000018,20230701-00000639,20230706-00000352,2023-07-06 20:56:04.178629687,306600
20230707-00000005,20230122-00000105,20230707-00000353,2023-07-07 08:57:41.403419650,419000
20230707-00000006,20230223-00000205,20230707-00000354,2023-07-07 09:47:17.397817842,1014700
20230707-00000015,20230624-00000614,20230707-00000355,2023-07-07 17:19:07.215426168,103700
20230707-00000021,20230625-00000616,20230707-00000356,2023-07-07 21:32:33.195903689,255100
20230708-00000005,20230513-00000482,20230708-00000357,2023-07-08 08:30:02.455727267,447800
20230708-00000007,20230702-00000653,20230708-00000358,2023-07-08 09:21:16.540579983,253000
20230708-00000009,20230102-00000051,20230708-00000359,2023-07-08 10:54:23.527489095,380100
20230708-00000014,20230409-00000359,20230708-00000360,2023-07-08 14:47:27.613693998,530000
20230708-00000021,20230111-00000073,20230708-00000361,2023-07-08 19:45:07.901207799,870400
20230708-00000024,20230308-00000243,20230708-00000362,2023-07-08 17:57:16.210414422,164400
20230709-00000005,20230218-00000181,20230709-00000363,2023-07-09 09:56:31.704595814,159500
20230709-00000015,20230129-00000130,20230709-00000364,2023-07-09 15:30:39.657249902,226700
20230709-00000016,20230508-00000460,20230709-00000365,2023-07-09 16:31:08.236367593,302800
20230709-00000023,20230330-00000320,20230709-00000366,2023-07-09 19:23:09.805866243,277900
20230710-00000017,20230627-00000627,20230710-00000367,2023-07-10 19:33:19.525750224,144300
20230710-00000018,20230330-00000322,20230710-00000368,2023-07-10 20:54:50.805542261,137100
20230711-00000016,20230519-00000502,20230711-00000369,2023-07-11 15:31:14.786922162,493800
20230711-00000023,20230521-00000506,20230711-00000370,2023-07-11 20:37:47.954250009,433300
20230712-00000004,20230129-00000125,20230712-00000371,2023-07-12 12:44:21.762409809,23700
20230712-00000016,20230320-00000287,20230712-00000372,2023-07-12 19:08:13.132774687,446900
20230713-00000002,20230517-00000492,20230713-00000373,2023-07-13 07:44:36.812505033,93800
20230714-00000003,20230112-00000075,20230714-00000374,2023-07-14 08:23:44.929277002,541200
20230714-00000006,20230401-00000326,20230714-00000375,2023-07-14 11:31:26.523817024,161800
20230714-00000007,20230131-00000132,20230714-00000376,2023-07-14 13:20:56.209241086,662400
20230714-00000009,20230225-00000209,20230714-00000377,2023-07-14 16:48:28.456362535,159800
20230715-00000009,20230411-00000368,20230715-00000378,2023-07-15 10:05:28.119623019,575400
20230715-00000011,20230223-00000205,20230715-00000379,2023-07-15 10:43:53.468517741,1891100
20230715-00000012,20230303-00000229,20230715-00000380,2023-07-15 10:45:43.052914243,1130200
20230715-00000014,20230515-00000489,20230715-00000381,2023-07-15 11:26:02.212159869,361400
20230715-00000017,20230520-00000504,20230715-00000382,2023-07-15 14:17:15.457399553,32000
20230715-00000025,20230702-00000652,20230715-00000383,2023-07-15 21:42:18.048825274,253600
20230716-00000011,20230422-00000409,20230716-00000384,2023-07-16 11:17:56.554877215,629900
20230716-00000021,20230527-00000527,20230717-00000385,2023-07-17 01:05:29.522792040,369000
20230716-00000025,20230105-00000055,20230716-00000386,2023-07-16 17:34:42.601299201,427600
20230716-00000030,20230102-00000050,20230716-00000387,2023-07-16 18:28:54.522171546,114900
20230716-00000034,20230207-00000148,20230716-00000388,2023-07-16 20:04:53.607634447,571300
20230716-00000035,20230505-00000447,20230716-00000389,2023-07-16 20:24:15.258335260,490600
20230716-00000044,20230612-00000571,20230716-00000390,2023-07-16 22:18:27.780760468,122800
20230716-00000047,20230524-00000514,20230717-00000391,2023-07-17 00:01:21.827856482,145200
20230717-00000004,20230715-00000689,20230717-00000392,2023-07-17 10:19:49.106469416,161200
20230717-00000023,20230303-00000229,20230717-00000393,2023-07-17 23:19:27.457369593,667700
20230719-00000005,20230715-00000690,20230719-00000394,2023-07-19 08:33:50.913577491,1814700
20230721-00000016,20230101-00000011,20230721-00000395,2023-07-21 18:52:53.507683008,159600
20230721-00000024,20230524-00000517,20230721-00000396,2023-07-21 21:36:04.790454842,463000
20230722-00000003,20230310-00000246,20230722-00000397,2023-07-22 08:59:25.832305635,245900
20230722-00000006,20230319-00000280,20230722-00000398,2023-07-22 08:21:30.368680917,255200
20230722-00000008,20230721-00000709,20230722-00000399,2023-07-22 08:28:42.046304423,215000
20230722-00000014,20230609-00000561,20230722-00000400,2023-07-22 11:10:23.478750296,195900
20230723-00000002,20230629-00000634,20230723-00000401,2023-07-23 08:38:20.344309811,496900
20230723-00000010,20230101-00000037,20230723-00000402,2023-07-23 12:28:06.577927170,182700
20230723-00000019,20230303-00000227,20230723-00000403,2023-07-23 15:25:06.525654705,330200
20230723-00000021,20230201-00000135,20230723-00000404,2023-07-23 16:55:35.050327373,292900
20230723-00000023,20230303-00000229,20230723-00000405,2023-07-23 18:35:47.708145650,369100
20230723-00000031,20230101-00000040,20230723-00000406,2023-07-23 22:17:03.506834847,144800
20230723-00000040,20230713-00000685,20230724-00000407,2023-07-24 00:02:33.250503446,149200
20230724-00000002,20230101-00000039,20230724-00000408,2023-07-24 05:43:35.104437909,711500
20230724-00000008,20230312-00000251,20230724-00000409,2023-07-24 14:32:50.908294682,203900
20230725-00000004,20230101-00000026,20230725-00000410,2023-07-25 10:14:44.796893076,1835500
20230725-00000009,20230509-00000467,20230725-00000411,2023-07-25 13:03:49.654730450,81900
20230725-00000010,20230101-00000022,20230725-00000412,2023-07-25 13:49:20.595201905,76800
20230726-00000001,20230112-00000075,20230726-00000413,2023-07-26 07:22:09.280827475,1965400
20230726-00000006,20230628-00000628,20230726-00000414,2023-07-26 10:32:02.795526675,689700
20230726-00000007,20230625-00000621,20230726-00000415,2023-07-26 10:41:44.659341836,346700
20230726-00000011,20230406-00000349,20230726-00000416,2023-07-26 15:58:15.801416341,785600
20230726-00000020,20230213-00000168,20230726-00000417,2023-07-26 21:04:09.042109806,13000
20230727-00000001,20230105-00000056,20230727-00000418,2023-07-27 04:28:06.911291543,134300
20230728-00000008,20230512-00000476,20230728-00000419,2023-07-28 14:44:58.348977361,185600
20230728-00000010,20230105-00000055,20230728-00000420,2023-07-28 12:06:51.156876648,401600
20230728-00000015,20230519-00000502,20230728-00000421,2023-07-28 14:33:12.236566969,315700
20230728-00000020,20230410-00000365,20230728-00000422,2023-07-28 17:40:04.071089010,659300
20230728-00000022,20230419-00000400,20230728-00000423,2023-07-28 20:04:56.481515730,264200
20230728-00000025,20230227-00000217,20230728-00000424,2023-07-28 20:28:19.816468079,217600
20230729-00000002,20230701-00000649,20230729-00000425,2023-07-29 04:03:48.090564972,209500
20230729-00000008,20230128-00000123,20230729-00000426,2023-07-29 09:09:27.247661979,157100
20230729-00000015,20230625-00000615,20230729-00000427,2023-07-29 10:17:34.360702331,391100
20230729-00000016,20230703-00000657,20230729-00000428,2023-07-29 10:46:14.862654101,376800
20230729-00000025,20230610-00000562,20230729-00000429,2023-07-29 14:06:41.880271592,606400
20230729-00000041,20230105-00000055,20230729-00000430,2023-07-29 19:13:22.680522621,367400
20230729-00000052,20230330-00000320,20230729-00000431,2023-07-29 21:35:31.400813459,334900
20230730-00000001,20230721-00000706,20230730-00000432,2023-07-30 04:48:46.634770276,686500
20230730-00000018,20230404-00000340,20230730-00000433,2023-07-30 14:51:03.179358651,491000
20230730-00000021,20230611-00000568,20230730-00000434,2023-07-30 15:55:35.185249168,238200
20230730-00000032,20230530-00000537,20230730-00000435,2023-07-30 21:59:08.540473609,157500
20230730-00000033,20230715-00000689,20230730-00000436,2023-07-30 22:10:54.890105490,146600
20230731-00000016,20230406-00000349,20230731-00000437,2023-07-31 20:14:42.054099543,669100
20230731-00000017,20230604-00000551,20230731-00000438,2023-07-31 20:28:47.360679371,114200
20230801-00000005,20230122-00000106,20230801-00000439,2023-08-01 11:46:48.254892663,251500
20230801-00000012,20230702-00000651,20230801-00000440,2023-08-01 18:16:41.873322005,719400
20230801-00000015,20230512-00000479,20230801-00000441,2023-08-01 19:26:34.031262566,145200
20230801-00000016,20230526-00000523,20230801-00000442,2023-08-01 19:41:21.612642836,123700
20230802-00000010,20230615-00000578,20230802-00000443,2023-08-02 16:08:40.694024063,482800
20230802-00000014,20230409-00000362,20230802-00000444,2023-08-02 21:06:12.330143744,23100
20230803-00000006,20230528-00000533,20230803-00000445,2023-08-03 13:03:45.105874436,165600
20230803-00000008,20230624-00000613,20230803-00000446,2023-08-03 14:33:47.068945937,30000
20230803-00000010,20230127-00000118,20230803-00000447,2023-08-03 15:21:35.365749594,457900
20230803-00000018,20230721-00000708,20230803-00000448,2023-08-03 21:54:10.478046133,371500
20230804-00000001,20230512-00000476,20230804-00000449,2023-08-04 04:40:07.848643498,250000
20230804-00000004,20230108-00000067,20230804-00000450,2023-08-04 08:51:52.558660744,1853200
20230804-00000006,20230223-00000205,20230804-00000451,2023-08-04 09:31:38.103402618,1993300
20230804-00000012,20230727-00000727,20230804-00000452,2023-08-04 12:58:16.907183835,231400
20230804-00000014,20230218-00000186,20230804-00000453,2023-08-04 13:07:04.598195673,356700
20230804-00000020,20230111-00000073,20230804-00000454,2023-08-04 19:58:53.410230014,318200
20230804-00000022,20230803-00000753,20230804-00000455,2023-08-04 19:03:06.658489513,349000
20230804-00000028,20230514-00000485,20230804-00000456,2023-08-04 22:56:35.621618855,186400
20230805-00000026,20230726-00000721,20230805-00000457,2023-08-05 15:56:33.782231732,759200
20230805-00000036,20230221-00000194,20230805-00000458,2023-08-05 16:19:59.084275699,94000
20230805-00000040,20230729-00000733,20230805-00000459,2023-08-05 18:17:45.562456004,81200
20230805-00000046,20230630-00000636,20230805-00000460,2023-08-05 19:52:02.033355515,430100
20230805-00000052,20230406-00000349,20230805-00000461,2023-08-05 22:00:41.457831915,705900
20230806-00000005,20230427-00000425,20230806-00000462,2023-08-06 09:28:20.357115928,489900
20230806-00000010,20230131-00000132,20230806-00000463,2023-08-06 11:58:44.338259887,272600
20230806-00000013,20230729-00000732,20230806-00000464,2023-08-06 12:53:58.748469414,408500
20230806-00000020,20230615-00000578,20230806-00000465,2023-08-06 16:49:44.225041432,739800
20230806-00000037,20230101-00000022,20230806-00000466,2023-08-06 19:34:57.406635259,566500
20230806-00000042,20230611-00000566,20230806-00000467,2023-08-06 21:32:02.903772548,263300
20230806-00000044,20230629-00000632,20230806-00000468,2023-08-06 23:15:05.166368302,453900
20230806-00000047,20230728-00000730,20230806-00000469,2023-08-06 22:10:01.290551098,365400
20230807-00000007,20230720-00000705,20230807-00000470,2023-08-07 11:03:22.491746010,866300
20230807-00000009,20230519-00000500,20230807-00000471,2023-08-07 19:44:23.358150392,359300
20230807-00000014,20230708-00000664,20230807-00000472,2023-08-07 12:43:49.017431671,401300
20230807-00000019,20230510-00000469,20230807-00000473,2023-08-07 15:53:55.783288202,153600
20230807-00000024,20230804-00000754,20230807-00000474,2023-08-07 20:30:03.226330570,165600
20230807-00000027,20230316-00000269,20230807-00000475,2023-08-07 20:47:14.470278361,285000
20230807-00000029,20230629-00000632,20230807-00000476,2023-08-07 21:41:51.554202062,718300
20230808-00000007,20230501-00000440,20230808-00000477,2023-08-08 09:40:45.704018493,284900
20230808-00000011,20230524-00000516,20230808-00000478,2023-08-08 13:54:04.053703753,480600
20230808-00000012,20230713-00000682,20230808-00000479,2023-08-08 15:01:55.519162242,86000
20230808-00000014,20230429-00000433,20230808-00000480,2023-08-08 14:33:39.939000382,384900
20230808-00000018,20230521-00000508,20230808-00000481,2023-08-08 19:20:56.949812643,283500
20230809-00000005,20230419-00000400,20230809-00000482,2023-08-09 10:35:47.424353486,361500
20230809-00000009,20230313-00000255,20230809-00000483,2023-08-09 12:16:10.522322820,516500
20230809-00000015,20230418-00000398,20230809-00000484,2023-08-09 19:08:00.923748128,491600
20230809-00000027,20230101-00000029,20230809-00000485,2023-08-09 23:34:08.915290324,164300
20230810-00000008,20230105-00000056,20230810-00000486,2023-08-10 10:07:22.001565989,66200
20230810-00000027,20230730-00000736,20230810-00000487,2023-08-10 21:41:27.562709348,117000
20230810-00000029,20230506-00000449,20230810-00000488,2023-08-10 22:46:32.277941938,595200
20230811-00000001,20230410-00000363,20230811-00000489,2023-08-11 09:09:05.013255799,193700
20230811-00000008,20230406-00000349,20230811-00000490,2023-08-11 12:12:44.845177449,548500
20230811-00000016,20230207-00000150,20230811-00000491,2023-08-11 15:38:00.384783839,254500
20230811-00000026,20230625-00000615,20230811-00000492,2023-08-11 20:48:08.071192647,468900
20230811-00000030,20230611-00000566,20230811-00000493,2023-08-11 20:50:41.079415108,277800
20230812-00000017,20230119-00000097,20230812-00000494,2023-08-12 12:49:42.902225420,647300
20230812-00000037,20230811-00000790,20230812-00000495,2023-08-12 19:33:42.130060368,78300
