trx_id,user_id,date,product,quantity,unit_price,total_price
20230205-00000027,20230204-00000169,2023-02-05 13:25:52.304216454,mixed_nuts_200g,3,48500,145500
20230205-00000027,20230204-00000169,2023-02-05 13:25:52.304216454,potatoes,1,2300,2300
20230205-00000027,20230204-00000169,2023-02-05 13:25:52.304216454,frozen_noodles,5,32200,161000
20230205-00000028,20230122-00000120,2023-02-05 18:15:55.742370681,premium_white_rice_5kg,3,112700,338100
20230205-00000028,20230122-00000120,2023-02-05 18:15:55.742370681,conditioner,1,23900,23900
20230205-00000028,20230122-00000120,2023-02-05 18:15:55.742370681,corn_1kg,4,25600,102400
20230205-00000028,20230122-00000120,2023-02-05 18:15:55.742370681,coconut_oil_500mL,1,27200,27200
20230205-00000028,20230122-00000120,2023-02-05 18:15:55.742370681,lemon_herb_marinade_250mL,4,28300,113200
20230205-00000028,20230122-00000120,2023-02-05 18:15:55.742370681,mangoes,2,4400,8800
20230205-00000028,20230122-00000120,2023-02-05 18:15:55.742370681,limes,3,1800,5400
20230205-00000028,20230122-00000120,2023-02-05 18:15:55.742370681,vanilla_cake,5,39400,197000
20230205-00000028,20230122-00000120,2023-02-05 18:15:55.742370681,black_pepper,3,7200,21600
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,kale,4,5000,20000
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,olive_oil_500mL,2,44400,88800
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,dried_cranberries_100g,1,30200,30200
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,chicken_thigh_500g,2,39100,78200
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,kale,4,5200,20800
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,shrimp_fresh_500g,2,98500,197000
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,spinach,2,4100,8200
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,lamb_chop_300g,1,79200,79200
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,whole_chicken_1kg,5,55300,276500
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,premium_white_rice_5kg,6,110300,661800
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,ground_beef_500g,2,55400,110800
20230205-00000029,20230101-00000030,2023-02-05 20:43:01.285868178,peaches,5,3700,18500
20230206-00000030,20230206-00000180,2023-02-06 20:07:43.525563922,premium_white_rice_5kg,1,99000,99000
20230206-00000030,20230206-00000180,2023-02-06 20:07:43.525563922,sugar_cookies,1,5000,5000
20230206-00000030,20230206-00000180,2023-02-06 20:07:43.525563922,ground_coffee_250g,3,22700,68100
20230206-00000030,20230206-00000180,2023-02-06 20:07:43.525563922,carrots,3,2600,7800
20230206-00000030,20230206-00000180,2023-02-06 20:07:43.525563922,salmon_fillet_500g,2,96900,193800
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,salmon_fillet_500g,10,84900,849000
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,vegetable_oil_1L,10,23600,236000
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,pineapples,5,4900,24500
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,italian_dressing_250mL,15,15700,235500
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,shrimp_frozen_500g,7,88900,622300
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,salted_butter_200g,6,19800,118800
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,organic_eggs_10pcs,6,30000,180000
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,paprika,11,8200,90200
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,brown_rice_1kg,11,28200,310200
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,lemon_herb_marinade_250mL,14,29900,418600
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,watermelon,4,55800,223200
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,sugar_cookies,6,4900,29400
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,mustard,13,10300,133900
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,tuna_fillet_500g,6,61500,369000
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,chicken_wings_500g,12,28000,336000
20230211-00000031,20230101-00000040,2023-02-11 06:33:04.489074156,instant_coffee_200g,4,20000,80000
20230211-00000032,20230101-00000013,2023-02-11 07:54:36.160604331,muffin,4,8200,32800
20230211-00000032,20230101-00000013,2023-02-11 07:54:36.160604331,coconut_oil_500mL,1,27800,27800
20230211-00000032,20230101-00000013,2023-02-11 07:54:36.160604331,premium_white_rice_5kg,2,91500,183000
20230211-00000032,20230101-00000013,2023-02-11 07:54:36.160604331,ketchup,3,13500,40500
20230211-00000032,20230101-00000013,2023-02-11 07:54:36.160604331,whole_milk_1L,4,21700,86800
20230211-00000032,20230101-00000013,2023-02-11 07:54:36.160604331,frozen_pizza,2,48000,96000
20230211-00000032,20230101-00000013,2023-02-11 07:54:36.160604331,beets,1,3300,3300
20230211-00000032,20230101-00000013,2023-02-11 07:54:36.160604331,vinaigrette_250mL,3,18400,55200
20230211-00000033,20230211-00000201,2023-02-11 10:38:42.658936563,shrimp_fresh_500g,7,91900,643300
20230211-00000033,20230211-00000201,2023-02-11 10:38:42.658936563,vinaigrette_250mL,11,15600,171600
20230211-00000033,20230211-00000201,2023-02-11 10:38:42.658936563,chicken_thigh_500g,5,40000,200000
20230211-00000033,20230211-00000201,2023-02-11 10:38:42.658936563,ketchup,11,12900,141900
20230211-00000033,20230211-00000201,2023-02-11 10:38:42.658936563,soy_milk_1L,4,22800,91200
20230211-00000033,20230211-00000201,2023-02-11 10:38:42.658936563,barbecue_marinade_250mL,13,23000,299000
20230211-00000033,20230211-00000201,2023-02-11 10:38:42.658936563,cheddar_cheese_200g,5,38900,194500
20230211-00000033,20230211-00000201,2023-02-11 10:38:42.658936563,whole_chicken_1kg,9,62100,558900
20230211-00000033,20230211-00000201,2023-02-11 10:38:42.658936563,flavored_yogurt_150g,7,16200,113400
20230211-00000033,20230211-00000201,2023-02-11 10:38:42.658936563,oranges,1,2700,2700
20230211-00000033,20230211-00000201,2023-02-11 10:38:42.658936563,laundry_detergent,1,37400,37400
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,danish,1,14700,14700
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,coconut_oil_500mL,2,32100,64200
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,honey_granola_bars_100g,2,25500,51000
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,mixed_vegetables_1kg,3,32100,96300
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,cantaloupe,2,38600,77200
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,chicken_wings_500g,3,28800,86400
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,organic_eggs_10pcs,3,26300,78900
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,lettuce,2,3000,6000
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,toothbrush,1,9200,9200
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,premium_white_rice_5kg,2,115900,231800
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,lamb_leg_1kg,2,158600,317200
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,margarine_200g,3,8700,26100
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,shampoo,2,19200,38400
20230211-00000034,20230211-00000197,2023-02-11 14:51:04.932118222,instant_coffee_200g,2,17300,34600
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,pineapples,5,6200,31000
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,green_tea_100g,1,16200,16200
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,chicken_thigh_500g,6,38100,228600
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,lamb_chop_300g,2,84200,168400
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,unsalted_butter_200g,1,21400,21400
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,mangoes,5,4400,22000
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,cashews_200g,3,59400,178200
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,ground_beef_500g,1,61600,61600
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,ground_coffee_250g,1,24700,24700
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,conditioner,1,24400,24400
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,croissant,1,10300,10300
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,oatmeal_raisin_cookies,3,9900,29700
20230212-00000035,20230126-00000131,2023-02-12 17:37:35.962745249,dori_fillet_500g,5,43000,215000
20230213-00000036,20230212-00000205,2023-02-13 09:53:54.937892552,lamb_leg_1kg,1,147100,147100
20230213-00000036,20230212-00000205,2023-02-13 09:53:54.937892552,ketchup,1,13100,13100
20230213-00000036,20230212-00000205,2023-02-13 09:53:54.937892552,brown_rice_1kg,1,27900,27900
20230213-00000036,20230212-00000205,2023-02-13 09:53:54.937892552,tuna_fillet_500g,2,60500,121000
20230213-00000036,20230212-00000205,2023-02-13 09:53:54.937892552,blueberries,6,13700,82200
20230213-00000036,20230212-00000205,2023-02-13 09:53:54.937892552,mineral_water_B_600mL,1,4400,4400
20230213-00000037,20230116-00000104,2023-02-13 11:47:42.125840863,oranges,3,3600,10800
20230213-00000037,20230116-00000104,2023-02-13 11:47:42.125840863,flavored_yogurt_150g,6,15600,93600
20230213-00000037,20230116-00000104,2023-02-13 11:47:42.125840863,cherries,2,6500,13000
20230213-00000037,20230116-00000104,2023-02-13 11:47:42.125840863,potatoes,9,1900,17100
20230213-00000037,20230116-00000104,2023-02-13 11:47:42.125840863,salted_butter_200g,6,20300,121800
20230213-00000037,20230116-00000104,2023-02-13 11:47:42.125840863,shampoo,3,21600,64800
20230213-00000037,20230116-00000104,2023-02-13 11:47:42.125840863,orange_soda_500mL,2,21100,42200
20230213-00000037,20230116-00000104,2023-02-13 11:47:42.125840863,tuna_fillet_500g,1,58400,58400
20230213-00000038,20230131-00000156,2023-02-13 21:32:57.211538009,soy_milk_1L,1,21900,21900
20230213-00000038,20230131-00000156,2023-02-13 21:32:57.211538009,vanilla_cake,3,50900,152700
20230213-00000038,20230131-00000156,2023-02-13 21:32:57.211538009,chicken_wings_500g,2,33600,67200
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,white_rice_5kg,7,68400,478800
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,shrimp_fresh_500g,12,82500,990000
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,whole_chicken_1kg,5,51100,255500
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,mixed_vegetables_1kg,4,31500,126000
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,beef_steak_300g,12,73300,879600
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,mozzarella_cheese_200g,8,48100,384800
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,lamb_leg_1kg,15,176100,2641500
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,toilet_paper,2,17000,34000
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,frozen_pizza,5,47300,236500
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,muffin,5,9800,49000
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,chicken_thigh_500g,9,37900,341100
20230214-00000039,20230212-00000206,2023-02-14 11:34:29.332786458,sugar_cookies,6,4900,29400
20230215-00000040,20230101-00000016,2023-02-15 06:34:11.809441147,watermelon,1,44800,44800
20230215-00000040,20230101-00000016,2023-02-15 06:34:11.809441147,dori_fillet_500g,1,42600,42600
20230215-00000040,20230101-00000016,2023-02-15 06:34:11.809441147,frozen_noodles,7,35200,246400
20230215-00000040,20230101-00000016,2023-02-15 06:34:11.809441147,lamb_chop_300g,1,66800,66800
20230215-00000040,20230101-00000016,2023-02-15 06:34:11.809441147,frozen_noodles,3,38300,114900
20230215-00000040,20230101-00000016,2023-02-15 06:34:11.809441147,beef_steak_300g,3,67700,203100
20230215-00000040,20230101-00000016,2023-02-15 06:34:11.809441147,buttered_popcorn_100g,1,11200,11200
20230215-00000041,20230104-00000058,2023-02-15 11:44:42.519541534,toothbrush,1,10100,10100
20230215-00000041,20230104-00000058,2023-02-15 11:44:42.519541534,shrimp_frozen_500g,1,77100,77100
20230215-00000041,20230104-00000058,2023-02-15 11:44:42.519541534,potatoes,4,2300,9200
20230215-00000041,20230104-00000058,2023-02-15 11:44:42.519541534,frozen_noodles,4,36800,147200
20230215-00000041,20230104-00000058,2023-02-15 11:44:42.519541534,chicken_thigh_500g,6,39800,238800
20230215-00000041,20230104-00000058,2023-02-15 11:44:42.519541534,lamb_chop_300g,5,68000,340000
20230215-00000041,20230104-00000058,2023-02-15 11:44:42.519541534,organic_eggs_10pcs,1,29800,29800
20230215-00000041,20230104-00000058,2023-02-15 11:44:42.519541534,brown_rice_1kg,3,22400,67200
20230215-00000041,20230104-00000058,2023-02-15 11:44:42.519541534,mixed_vegetables_1kg,3,33700,101100
20230215-00000041,20230104-00000058,2023-02-15 11:44:42.519541534,frozen_noodles,4,36600,146400
20230215-00000041,20230104-00000058,2023-02-15 11:44:42.519541534,potatoes,2,2400,4800
20230215-00000042,20230121-00000115,2023-02-15 22:24:17.948726692,apple_juice_750mL,3,33800,101400
20230215-00000042,20230121-00000115,2023-02-15 22:24:17.948726692,shrimp_frozen_500g,1,70600,70600
20230215-00000042,20230121-00000115,2023-02-15 22:24:17.948726692,spinach,6,4300,25800
20230215-00000042,20230121-00000115,2023-02-15 22:24:17.948726692,dried_mangoes_100g,1,30800,30800
20230215-00000042,20230121-00000115,2023-02-15 22:24:17.948726692,beef_steak_300g,3,65200,195600
20230215-00000042,20230121-00000115,2023-02-15 22:24:17.948726692,white_rice_5kg,6,73700,442200
20230215-00000042,20230121-00000115,2023-02-15 22:24:17.948726692,chocolate_granola_bars_100g,3,25100,75300
20230215-00000042,20230121-00000115,2023-02-15 22:24:17.948726692,italian_dressing_250mL,2,17800,35600
20230215-00000042,20230121-00000115,2023-02-15 22:24:17.948726692,lettuce,4,3200,12800
20230215-00000042,20230121-00000115,2023-02-15 22:24:17.948726692,chicken_thigh_500g,6,35500,213000
20230217-00000043,20230101-00000030,2023-02-17 11:13:27.454517975,orange_soda_500mL,4,18000,72000
20230217-00000043,20230101-00000030,2023-02-17 11:13:27.454517975,organic_eggs_10pcs,2,32900,65800
20230217-00000043,20230101-00000030,2023-02-17 11:13:27.454517975,italian_dressing_250mL,3,16500,49500
20230217-00000043,20230101-00000030,2023-02-17 11:13:27.454517975,chocolate_chip_cookies,2,7200,14400
20230217-00000043,20230101-00000030,2023-02-17 11:13:27.454517975,orange_juice_750mL,2,35700,71400
20230217-00000043,20230101-00000030,2023-02-17 11:13:27.454517975,cherries,4,7100,28400
20230217-00000043,20230101-00000030,2023-02-17 11:13:27.454517975,premium_white_rice_5kg,3,96000,288000
20230217-00000043,20230101-00000030,2023-02-17 11:13:27.454517975,sugar_cookies,5,5100,25500
20230217-00000043,20230101-00000030,2023-02-17 11:13:27.454517975,mustard,3,10000,30000
20230217-00000043,20230101-00000030,2023-02-17 11:13:27.454517975,almonds_200g,1,61500,61500
20230218-00000044,20230215-00000215,2023-02-18 15:12:01.881184044,chicken_breast_500g,4,36000,144000
20230218-00000044,20230215-00000215,2023-02-18 15:12:01.881184044,tuna_fillet_500g,1,58800,58800
20230218-00000044,20230215-00000215,2023-02-18 15:12:01.881184044,paper_towels,1,13200,13200
20230218-00000044,20230215-00000215,2023-02-18 15:12:01.881184044,honeydew,4,38000,152000
20230218-00000044,20230215-00000215,2023-02-18 15:12:01.881184044,cola_500mL,3,19700,59100
20230218-00000044,20230215-00000215,2023-02-18 15:12:01.881184044,corn_1kg,6,27700,166200
20230218-00000044,20230215-00000215,2023-02-18 15:12:01.881184044,mangoes,4,4200,16800
20230218-00000044,20230215-00000215,2023-02-18 15:12:01.881184044,brown_rice_1kg,3,25400,76200
20230218-00000045,20230104-00000058,2023-02-18 22:38:22.354242649,unsalted_butter_200g,4,21800,87200
20230218-00000045,20230104-00000058,2023-02-18 22:38:22.354242649,organic_eggs_10pcs,3,24300,72900
20230218-00000045,20230104-00000058,2023-02-18 22:38:22.354242649,mangoes,6,4400,26400
20230218-00000045,20230104-00000058,2023-02-18 22:38:22.354242649,cheddar_cheese_200g,5,38300,191500
20230218-00000045,20230104-00000058,2023-02-18 22:38:22.354242649,whole_chicken_1kg,8,60900,487200
20230218-00000045,20230104-00000058,2023-02-18 22:38:22.354242649,chocolate_granola_bars_100g,1,25900,25900
20230218-00000045,20230104-00000058,2023-02-18 22:38:22.354242649,beets,3,3600,10800
20230218-00000045,20230104-00000058,2023-02-18 22:38:22.354242649,croissant,1,10600,10600
20230218-00000045,20230104-00000058,2023-02-18 22:38:22.354242649,beef_steak_300g,1,74500,74500
20230218-00000045,20230104-00000058,2023-02-18 22:38:22.354242649,orange_soda_500mL,2,19900,39800
20230218-00000045,20230104-00000058,2023-02-18 22:38:22.354242649,watermelon,3,53100,159300
20230218-00000046,20230211-00000200,2023-02-18 23:42:35.160916259,orange_juice_750mL,4,39500,158000
20230218-00000046,20230211-00000200,2023-02-18 23:42:35.160916259,cantaloupe,1,41800,41800
20230218-00000046,20230211-00000200,2023-02-18 23:42:35.160916259,vanilla_cake,1,45100,45100
20230218-00000046,20230211-00000200,2023-02-18 23:42:35.160916259,margarine_200g,3,8600,25800
20230218-00000046,20230211-00000200,2023-02-18 23:42:35.160916259,tuna_fillet_500g,2,63200,126400
20230219-00000047,20230129-00000151,2023-02-19 15:44:25.569394221,shrimp_frozen_500g,2,72500,145000
20230219-00000047,20230129-00000151,2023-02-19 15:44:25.569394221,facial_cleanser,1,20500,20500
20230219-00000047,20230129-00000151,2023-02-19 15:44:25.569394221,chocolate_muffin,3,8100,24300
20230219-00000047,20230129-00000151,2023-02-19 15:44:25.569394221,whole_chicken_1kg,6,64800,388800
20230219-00000047,20230129-00000151,2023-02-19 15:44:25.569394221,lettuce,4,2600,10400
20230219-00000047,20230129-00000151,2023-02-19 15:44:25.569394221,chicken_breast_500g,8,42500,340000
20230219-00000047,20230129-00000151,2023-02-19 15:44:25.569394221,mixed_vegetables_1kg,1,29800,29800
20230219-00000047,20230129-00000151,2023-02-19 15:44:25.569394221,toilet_paper,1,14600,14600
20230219-00000048,20230203-00000167,2023-02-19 21:00:23.797012683,banana_nut_muffin,2,8900,17800
