session_id,trx_id,date,tier
20220605-00000009,20220605-00000003,2022-06-05 16:03:54.509129975,random_tier
20220605-00000010,20220605-00000004,2022-06-05 17:05:31.959597657,premium_tier
20220606-00000005,20220606-00000001,2022-06-06 19:33:54.282173181,premium_tier
20220606-00000007,20220606-00000002,2022-06-06 21:55:04.409986787,random_tier
20220607-00000003,20220607-00000001,2022-06-07 11:06:03.172520365,random_tier
20220607-00000005,20220607-00000002,2022-06-07 17:48:48.305687177,premium_tier
20220608-00000001,20220608-00000001,2022-06-08 08:26:12.904982710,random_tier
20220608-00000007,20220608-00000002,2022-06-08 21:12:21.430085247,random_tier
20220609-00000005,20220609-00000001,2022-06-09 14:14:29.977041949,random_tier
20220609-00000006,20220609-00000002,2022-06-09 14:13:23.048666635,budget_tier
20220609-00000010,20220609-00000003,2022-06-09 21:04:24.713220324,random_tier
20220610-00000004,20220610-00000001,2022-06-10 14:32:47.313792733,random_tier
20220610-00000005,20220610-00000002,2022-06-10 14:57:01.333856011,budget_tier
20220610-00000008,20220610-00000003,2022-06-10 17:07:54.753434233,premium_tier
20220610-00000012,20220610-00000004,2022-06-10 23:16:22.044919837,budget_tier
20220611-00000007,20220611-00000001,2022-06-11 14:41:22.235208377,budget_tier
20220611-00000009,20220611-00000002,2022-06-11 18:40:14.074897035,random_tier
20220611-00000018,20220611-00000003,2022-06-11 23:46:13.512183383,random_tier
20220612-00000003,20220612-00000001,2022-06-12 11:40:20.405086773,random_tier
20220612-00000004,20220612-00000002,2022-06-12 13:57:18.948135327,random_tier
20220612-00000005,20220612-00000003,2022-06-12 13:18:47.188362851,budget_tier
20220612-00000017,20220612-00000004,2022-06-12 21:51:38.807046962,random_tier
20220613-00000009,20220613-00000001,2022-06-13 18:09:33.773047348,budget_tier
20220613-00000013,20220613-00000002,2022-06-13 22:38:37.949843566,budget_tier
20220614-00000005,20220614-00000001,2022-06-14 16:23:29.660440288,budget_tier
20220614-00000008,20220614-00000002,2022-06-14 18:52:19.691661740,random_tier
20220614-00000013,20220614-00000003,2022-06-14 21:53:37.933104320,random_tier
20220614-00000015,20220615-00000001,2022-06-15 01:57:23.738492659,random_tier
20220615-00000001,20220615-00000001,2022-06-15 08:54:20.561870471,budget_tier
20220615-00000003,20220615-00000002,2022-06-15 16:09:10.927446596,budget_tier
20220615-00000004,20220615-00000003,2022-06-15 10:06:35.695313484,random_tier
20220616-00000002,20220616-00000001,2022-06-16 09:47:58.431638441,random_tier
20220616-00000005,20220616-00000002,2022-06-16 14:05:33.631913047,budget_tier
20220616-00000009,20220616-00000003,2022-06-16 14:47:41.936590269,budget_tier
20220616-00000011,20220616-00000004,2022-06-16 16:34:57.658359036,budget_tier
20220616-00000012,20220616-00000005,2022-06-16 15:56:16.231975492,random_tier
20220616-00000013,20220616-00000006,2022-06-16 18:30:21.139222108,budget_tier
20220616-00000016,20220616-00000007,2022-06-16 20:00:21.806136876,random_tier
20220617-00000007,20220617-00000001,2022-06-17 15:08:02.628329678,random_tier
20220617-00000010,20220617-00000002,2022-06-17 19:20:37.699902170,random_tier
20220617-00000012,20220617-00000003,2022-06-17 21:43:43.928521357,budget_tier
20220618-00000003,20220618-00000001,2022-06-18 14:03:51.494730842,budget_tier
20220618-00000008,20220618-00000002,2022-06-18 19:38:27.751627410,budget_tier
20220618-00000012,20220618-00000003,2022-06-18 21:52:14.908441903,random_tier
20220619-00000002,20220619-00000001,2022-06-19 14:46:18.125883923,random_tier
20220619-00000006,20220619-00000002,2022-06-19 18:33:55.474151741,budget_tier
20220619-00000009,20220619-00000003,2022-06-19 21:01:03.575478463,budget_tier
20220620-00000007,20220620-00000001,2022-06-20 16:08:20.179225129,premium_tier
20220620-00000009,20220620-00000002,2022-06-20 16:30:59.805128648,random_tier
20220620-00000012,20220620-00000003,2022-06-20 22:47:52.741984368,budget_tier
20220620-00000014,20220621-00000001,2022-06-21 01:02:27.462159228,budget_tier
20220621-00000001,20220621-00000001,2022-06-21 11:47:40.435602636,random_tier
20220621-00000008,20220621-00000002,2022-06-21 23:20:08.660248675,random_tier
20220622-00000003,20220622-00000001,2022-06-22 14:40:17.077817781,random_tier
20220622-00000008,20220622-00000002,2022-06-22 20:45:15.078352007,random_tier
20220622-00000010,20220623-00000001,2022-06-23 08:28:57.211954341,premium_tier
20220623-00000004,20220623-00000001,2022-06-23 13:15:48.936656685,budget_tier
20220623-00000009,20220623-00000002,2022-06-23 20:08:03.707238164,premium_tier
20220624-00000002,20220624-00000001,2022-06-24 10:30:33.064934422,budget_tier
20220624-00000005,20220624-00000002,2022-06-24 17:41:18.169407012,random_tier
20220624-00000010,20220624-00000003,2022-06-24 23:40:20.479869918,random_tier
20220625-00000002,20220625-00000001,2022-06-25 09:29:16.982171597,budget_tier
20220625-00000007,20220625-00000002,2022-06-25 14:01:49.464359598,premium_tier
20220626-00000002,20220626-00000001,2022-06-26 08:27:48.537806127,random_tier
20220626-00000004,20220626-00000002,2022-06-26 11:34:53.037754652,random_tier
20220626-00000006,20220626-00000003,2022-06-26 12:20:13.878321433,random_tier
20220626-00000007,20220626-00000004,2022-06-26 12:59:41.087756280,budget_tier
20220626-00000010,20220626-00000005,2022-06-26 15:09:02.226140805,random_tier
20220626-00000012,20220626-00000006,2022-06-26 17:18:00.080260604,random_tier
20220626-00000014,20220626-00000007,2022-06-26 17:30:15.801859115,budget_tier
20220626-00000022,20220627-00000001,2022-06-27 02:05:50.922615764,budget_tier
20220627-00000005,20220628-00000001,2022-06-28 06:00:49.817646081,random_tier
20220628-00000002,20220628-00000001,2022-06-28 10:05:01.046170895,random_tier
20220628-00000003,20220628-00000002,2022-06-28 10:46:46.918140998,random_tier
20220628-00000006,20220628-00000003,2022-06-28 14:28:23.135166244,budget_tier
20220628-00000009,20220628-00000004,2022-06-28 17:11:22.977087539,random_tier
20220628-00000010,20220628-00000005,2022-06-28 19:43:41.904983648,random_tier
20220629-00000003,20220629-00000001,2022-06-29 16:05:50.738184177,budget_tier
20220629-00000004,20220629-00000002,2022-06-29 16:28:47.255358491,budget_tier
20220629-00000006,20220629-00000003,2022-06-29 18:00:31.290990528,random_tier
20220630-00000003,20220701-00000001,2022-07-01 02:36:46.558530544,random_tier
20220630-00000005,20220630-00000001,2022-06-30 16:08:00.891074116,budget_tier
20220630-00000006,20220630-00000002,2022-06-30 16:51:47.152053411,random_tier
20220630-00000008,20220630-00000003,2022-06-30 16:13:38.806081423,budget_tier
20220630-00000009,20220630-00000004,2022-06-30 18:55:41.179639557,random_tier
20220701-00000001,20220701-00000001,2022-07-01 08:44:50.958654300,random_tier
20220701-00000011,20220701-00000002,2022-07-01 19:58:41.793356596,random_tier
20220702-00000002,20220702-00000001,2022-07-02 10:27:15.454210989,random_tier
20220702-00000003,20220702-00000002,2022-07-02 11:57:44.402612047,budget_tier
20220702-00000004,20220702-00000003,2022-07-02 14:36:56.740240923,random_tier
20220702-00000005,20220702-00000004,2022-07-02 15:14:42.062823474,budget_tier
20220702-00000008,20220702-00000005,2022-07-02 17:19:14.781192580,budget_tier
20220702-00000009,20220702-00000006,2022-07-02 18:34:29.861105939,budget_tier
20220702-00000011,20220702-00000007,2022-07-02 19:39:22.184866204,budget_tier
20220702-00000014,20220702-00000008,2022-07-02 22:34:40.976915112,random_tier
20220703-00000007,20220703-00000001,2022-07-03 11:07:08.571249333,premium_tier
20220703-00000013,20220703-00000002,2022-07-03 16:06:45.710620093,random_tier
20220703-00000019,20220703-00000003,2022-07-03 20:42:00.584144777,budget_tier
20220704-00000001,20220704-00000001,2022-07-04 09:24:38.725554035,budget_tier
20220704-00000002,20220704-00000002,2022-07-04 15:37:48.168266385,budget_tier
20220705-00000001,20220705-00000001,2022-07-05 17:57:13.962694233,premium_tier
20220705-00000003,20220705-00000002,2022-07-05 11:12:23.177290306,budget_tier
20220705-00000011,20220705-00000003,2022-07-05 22:40:04.023345686,random_tier
20220706-00000008,20220706-00000001,2022-07-06 19:57:03.017735652,budget_tier
20220707-00000002,20220707-00000001,2022-07-07 15:40:32.108980055,random_tier
20220707-00000005,20220707-00000002,2022-07-07 18:03:14.276485402,budget_tier
20220707-00000006,20220708-00000001,2022-07-08 08:41:36.174208158,random_tier
20220707-00000007,20220707-00000003,2022-07-07 21:06:53.889737324,random_tier
20220707-00000009,20220707-00000004,2022-07-07 22:25:46.268821566,budget_tier
20220708-00000002,20220708-00000001,2022-07-08 09:42:19.801930526,random_tier
20220708-00000009,20220708-00000002,2022-07-08 17:05:55.949527507,budget_tier
20220708-00000010,20220708-00000003,2022-07-08 17:12:05.794054554,random_tier
20220708-00000012,20220708-00000004,2022-07-08 17:40:07.865730141,budget_tier
20220708-00000013,20220708-00000005,2022-07-08 21:52:51.179237385,budget_tier
20220708-00000015,20220708-00000006,2022-07-08 23:25:33.904813408,budget_tier
20220709-00000004,20220709-00000001,2022-07-09 10:59:31.449279653,random_tier
20220709-00000007,20220709-00000002,2022-07-09 12:59:10.900652529,random_tier
20220709-00000009,20220709-00000003,2022-07-09 14:57:24.654208023,premium_tier
20220709-00000015,20220709-00000004,2022-07-09 19:58:20.788702329,random_tier
20220710-00000005,20220710-00000001,2022-07-10 14:58:48.215954637,budget_tier
20220710-00000010,20220710-00000002,2022-07-10 18:07:23.915975158,premium_tier
20220710-00000011,20220710-00000003,2022-07-10 18:05:16.813785018,premium_tier
20220710-00000018,20220711-00000001,2022-07-11 00:02:24.782184625,random_tier
20220711-00000009,20220711-00000001,2022-07-11 19:10:40.493920273,budget_tier
20220712-00000008,20220712-00000001,2022-07-12 11:40:18.906385764,budget_tier
20220714-00000003,20220714-00000001,2022-07-14 08:44:01.331408246,budget_tier
20220714-00000019,20220714-00000002,2022-07-14 23:58:24.970238087,random_tier
20220715-00000004,20220715-00000001,2022-07-15 10:04:48.589256470,budget_tier
20220715-00000012,20220715-00000002,2022-07-15 19:25:36.896093884,premium_tier
20220716-00000002,20220716-00000001,2022-07-16 07:46:07.732697478,budget_tier
20220716-00000005,20220716-00000002,2022-07-16 13:14:09.832423666,premium_tier
20220716-00000011,20220716-00000003,2022-07-16 15:39:18.182841050,random_tier
20220716-00000022,20220716-00000004,2022-07-16 19:20:32.633909508,budget_tier
20220716-00000026,20220716-00000005,2022-07-16 20:24:11.018504830,budget_tier
20220716-00000028,20220716-00000006,2022-07-16 22:24:33.217534789,random_tier
20220716-00000029,20220716-00000007,2022-07-16 22:26:46.753839851,random_tier
20220716-00000031,20220717-00000001,2022-07-17 00:10:02.913658689,random_tier
20220717-00000002,20220717-00000001,2022-07-17 09:42:39.183552973,budget_tier
20220717-00000004,20220717-00000002,2022-07-17 10:56:41.038663668,random_tier
20220717-00000006,20220717-00000003,2022-07-17 13:47:03.314449179,random_tier
20220717-00000007,20220717-00000004,2022-07-17 13:20:59.460990447,budget_tier
20220717-00000010,20220717-00000005,2022-07-17 15:56:27.832423669,budget_tier
20220717-00000012,20220717-00000006,2022-07-17 20:21:10.838928224,random_tier
20220717-00000018,20220718-00000001,2022-07-18 00:26:05.423727529,premium_tier
20220718-00000002,20220718-00000001,2022-07-18 08:45:22.823134371,random_tier
20220718-00000009,20220718-00000002,2022-07-18 15:19:32.128764554,budget_tier
20220719-00000010,20220719-00000001,2022-07-19 16:29:56.813650722,premium_tier
20220719-00000013,20220719-00000002,2022-07-19 19:31:46.426439700,budget_tier
20220720-00000002,20220720-00000001,2022-07-20 08:24:06.264580796,random_tier
20220720-00000003,20220720-00000002,2022-07-20 09:15:07.626964316,random_tier
20220720-00000008,20220720-00000003,2022-07-20 13:01:43.286821990,premium_tier
20220720-00000013,20220720-00000004,2022-07-20 16:13:30.012668085,budget_tier
20220721-00000005,20220721-00000001,2022-07-21 17:09:49.193905532,random_tier
20220721-00000009,20220722-00000001,2022-07-22 00:09:06.246570811,random_tier
20220721-00000010,20220721-00000002,2022-07-21 21:31:26.685622822,budget_tier
20220722-00000002,20220722-00000001,2022-07-22 09:49:44.896998734,random_tier
20220722-00000006,20220722-00000002,2022-07-22 12:40:17.684833563,budget_tier
20220722-00000012,20220722-00000003,2022-07-22 18:19:09.833860763,random_tier
20220722-00000014,20220722-00000004,2022-07-22 19:31:29.331532432,budget_tier
20220722-00000015,20220722-00000005,2022-07-22 21:06:38.087302753,budget_tier
20220723-00000002,20220723-00000001,2022-07-23 08:51:48.593607440,premium_tier
20220723-00000003,20220723-00000002,2022-07-23 08:20:24.788120548,budget_tier
20220723-00000009,20220723-00000003,2022-07-23 12:50:05.112275494,budget_tier
20220723-00000017,20220723-00000004,2022-07-23 18:17:15.841506271,premium_tier
20220723-00000018,20220723-00000005,2022-07-23 18:42:28.170073411,premium_tier
20220724-00000005,20220724-00000001,2022-07-24 11:51:13.897011134,budget_tier
20220724-00000014,20220724-00000002,2022-07-24 15:51:49.784083489,random_tier
20220724-00000017,20220724-00000003,2022-07-24 17:28:16.163173163,budget_tier
20220725-00000004,20220725-00000001,2022-07-25 11:21:01.521836364,budget_tier
20220725-00000009,20220725-00000002,2022-07-25 15:37:40.735966783,budget_tier
20220725-00000012,20220725-00000003,2022-07-25 18:54:01.824123075,random_tier
20220725-00000014,20220725-00000004,2022-07-25 20:21:49.271575619,random_tier
20220725-00000018,20220725-00000005,2022-07-25 22:39:13.198577348,random_tier
20220726-00000003,20220726-00000001,2022-07-26 11:57:26.863119655,budget_tier
20220726-00000005,20220726-00000002,2022-07-26 16:05:05.741553851,budget_tier
20220726-00000006,20220726-00000003,2022-07-26 16:25:53.704852920,random_tier
20220726-00000016,20220727-00000001,2022-07-27 00:05:43.482810075,budget_tier
20220727-00000003,20220727-00000001,2022-07-27 10:36:40.818000439,random_tier
20220727-00000005,20220727-00000002,2022-07-27 15:30:39.278081757,budget_tier
20220727-00000010,20220727-00000003,2022-07-27 19:13:32.676193913,random_tier
20220727-00000012,20220728-00000001,2022-07-28 03:12:25.133431149,premium_tier
20220727-00000014,20220728-00000002,2022-07-28 00:07:16.284464958,premium_tier
20220728-00000003,20220728-00000001,2022-07-28 10:49:55.520956351,random_tier
20220728-00000005,20220728-00000002,2022-07-28 13:38:08.236103642,budget_tier
20220728-00000007,20220728-00000003,2022-07-28 15:23:21.832854269,budget_tier
20220728-00000012,20220728-00000004,2022-07-28 23:03:52.535053844,random_tier
20220729-00000007,20220729-00000001,2022-07-29 13:24:50.981719528,random_tier
20220729-00000010,20220729-00000002,2022-07-29 14:32:07.028145059,budget_tier
20220729-00000012,20220729-00000003,2022-07-29 16:13:30.218915049,budget_tier
20220729-00000014,20220729-00000004,2022-07-29 17:09:06.539291472,random_tier
20220729-00000017,20220729-00000005,2022-07-29 18:10:37.957475168,random_tier
20220729-00000019,20220729-00000006,2022-07-29 19:47:33.364408585,random_tier
20220729-00000021,20220729-00000007,2022-07-29 21:53:52.410736109,random_tier
20220729-00000022,20220729-00000008,2022-07-29 23:41:46.717330372,random_tier
20220730-00000006,20220730-00000001,2022-07-30 13:56:05.553948473,random_tier
20220730-00000008,20220730-00000002,2022-07-30 14:25:27.398110310,budget_tier
20220730-00000013,20220730-00000003,2022-07-30 17:40:27.294336240,premium_tier
20220730-00000016,20220730-00000004,2022-07-30 20:54:55.064485768,budget_tier
20220730-00000020,20220730-00000005,2022-07-30 22:05:50.975417829,budget_tier
20220730-00000021,20220730-00000006,2022-07-30 23:19:36.193973456,budget_tier
20220731-00000007,20220731-00000001,2022-07-31 13:11:59.850990137,random_tier
20220731-00000008,20220731-00000002,2022-07-31 13:31:15.129576761,budget_tier
20220731-00000017,20220731-00000003,2022-07-31 20:26:01.789866283,premium_tier
20220801-00000002,20220801-00000001,2022-08-01 09:47:43.475129504,budget_tier
20220801-00000008,20220801-00000002,2022-08-01 16:45:46.100622468,budget_tier
20220801-00000011,20220801-00000003,2022-08-01 19:02:17.079472664,random_tier
20220801-00000012,20220801-00000004,2022-08-01 19:20:33.135894543,premium_tier
20220801-00000013,20220801-00000005,2022-08-01 19:37:21.994400047,budget_tier
20220802-00000006,20220802-00000001,2022-08-02 15:04:55.951084374,budget_tier
20220802-00000007,20220802-00000002,2022-08-02 15:51:23.842164491,random_tier
20220803-00000004,20220803-00000001,2022-08-03 11:45:49.432021395,random_tier
20220803-00000009,20220803-00000002,2022-08-03 18:32:09.088266258,random_tier
20220803-00000011,20220803-00000003,2022-08-03 20:15:18.437669862,random_tier
20220803-00000013,20220804-00000001,2022-08-04 00:32:36.295500889,random_tier
20220804-00000001,20220804-00000001,2022-08-04 07:55:51.158313592,budget_tier
