trx_id,tier,date,product,quantity,unit_price,total_price
20220310-00000001,premium,2022-03-10 17:58:34.134610663,all_purpose_cleaner,1,26700,26700
20220310-00000001,premium,2022-03-10 17:58:34.134610663,ground_coffee_250g,1,26900,26900
20220310-00000001,premium,2022-03-10 17:58:34.134610663,cantaloupe,1,37500,37500
20220310-00000001,premium,2022-03-10 17:58:34.134610663,pineapples,1,6300,6300
20220310-00000001,premium,2022-03-10 17:58:34.134610663,chicken_breast_500g,1,41500,41500
20220310-00000002,budget,2022-03-10 18:08:18.731064355,kale,1,4600,4600
20220310-00000003,budget,2022-03-10 19:18:44.689379214,kale,1,5600,5600
20220310-00000003,budget,2022-03-10 19:18:44.689379214,toothbrush,1,9200,9200
20220311-00000001,budget,2022-03-11 08:21:27.485096576,frozen_noodles,2,38200,76400
20220311-00000001,budget,2022-03-11 08:21:27.485096576,all_purpose_cleaner,1,25900,25900
20220311-00000001,budget,2022-03-11 08:21:27.485096576,watermelon,2,45100,90200
20220311-00000001,budget,2022-03-11 08:21:27.485096576,frozen_noodles,1,37100,37100
20220311-00000002,premium,2022-03-11 12:10:56.805429244,sugar_cookies,3,4800,14400
20220311-00000002,premium,2022-03-11 12:10:56.805429244,brown_rice_1kg,1,81300,81300
20220311-00000002,premium,2022-03-11 12:10:56.805429244,paper_towels,1,12300,12300
20220311-00000002,premium,2022-03-11 12:10:56.805429244,dried_mangoes_100g,1,26900,26900
20220311-00000002,premium,2022-03-11 12:10:56.805429244,conditioner,1,24600,24600
20220311-00000002,premium,2022-03-11 12:10:56.805429244,olive_oil_500mL,4,50000,200000
20220311-00000002,premium,2022-03-11 12:10:56.805429244,blueberry_muffin,1,8000,8000
20220311-00000003,random,2022-03-11 18:24:17.544917804,whole_chicken_1kg,2,57500,115000
20220311-00000003,random,2022-03-11 18:24:17.544917804,shampoo,4,20200,80800
20220311-00000003,random,2022-03-11 18:24:17.544917804,margarine_200g,2,8400,16800
20220311-00000003,random,2022-03-11 18:24:17.544917804,lettuce,1,3000,3000
20220312-00000001,budget,2022-03-12 09:34:59.370743496,premium_white_rice_5kg,1,115100,115100
20220312-00000001,budget,2022-03-12 09:34:59.370743496,chicken_wings_500g,1,30100,30100
20220312-00000001,budget,2022-03-12 09:34:59.370743496,lettuce,1,3100,3100
20220312-00000001,budget,2022-03-12 09:34:59.370743496,mangoes,1,4400,4400
20220313-00000001,random,2022-03-13 00:42:51.719661090,croissant,1,10900,10900
20220313-00000001,random,2022-03-13 00:42:51.719661090,instant_coffee_200g,3,17800,53400
20220313-00000001,premium,2022-03-13 09:45:55.563506549,spinach,2,3900,7800
20220313-00000001,premium,2022-03-13 09:45:55.563506549,facial_cleanser,1,19400,19400
20220313-00000001,premium,2022-03-13 09:45:55.563506549,salmon_fillet_500g,3,103300,309900
20220313-00000001,premium,2022-03-13 09:45:55.563506549,frozen_dumplings,1,36700,36700
20220313-00000001,premium,2022-03-13 09:45:55.563506549,croissant,3,11400,34200
20220313-00000001,premium,2022-03-13 09:45:55.563506549,shampoo,1,18200,18200
20220313-00000001,premium,2022-03-13 09:45:55.563506549,whole_chicken_1kg,1,59600,59600
20220313-00000001,premium,2022-03-13 09:45:55.563506549,potato_chips_150g,1,16600,16600
20220313-00000001,premium,2022-03-13 09:45:55.563506549,greek_yogurt_150g,1,19600,19600
20220313-00000002,budget,2022-03-13 18:48:55.189804339,brown_rice_1kg,1,99400,99400
20220313-00000002,budget,2022-03-13 18:48:55.189804339,spinach,2,3600,7200
20220313-00000003,budget,2022-03-13 19:12:53.777000086,whole_chicken_1kg,1,59300,59300
20220313-00000003,budget,2022-03-13 19:12:53.777000086,white_rice_5kg,1,63700,63700
20220313-00000003,budget,2022-03-13 19:12:53.777000086,potato_chips_150g,2,16800,33600
20220314-00000001,premium,2022-03-14 03:17:49.370301846,cinnamon,1,8900,8900
20220314-00000001,premium,2022-03-14 03:17:49.370301846,tortilla_chips_150g,3,18500,55500
20220314-00000001,premium,2022-03-14 03:17:49.370301846,ground_coffee_250g,1,25800,25800
20220314-00000001,premium,2022-03-14 03:17:49.370301846,black_tea_100g,1,14000,14000
20220314-00000001,premium,2022-03-14 03:17:49.370301846,dori_fillet_500g,1,42200,42200
20220313-00000004,premium,2022-03-13 21:45:00.386834989,toothpaste,4,16700,66800
20220313-00000004,premium,2022-03-13 21:45:00.386834989,chicken_thigh_500g,1,41900,41900
20220313-00000004,premium,2022-03-13 21:45:00.386834989,margarine_200g,2,7700,15400
20220313-00000004,premium,2022-03-13 21:45:00.386834989,sunscreen,1,33800,33800
20220313-00000004,premium,2022-03-13 21:45:00.386834989,vanilla_cake,2,50000,100000
20220313-00000004,premium,2022-03-13 21:45:00.386834989,mustard,2,10800,21600
20220313-00000004,premium,2022-03-13 21:45:00.386834989,whole_milk_1L,1,21000,21000
20220313-00000004,premium,2022-03-13 21:45:00.386834989,frozen_pizza,1,52200,52200
20220313-00000004,premium,2022-03-13 21:45:00.386834989,whole_wheat_bread,1,21800,21800
20220313-00000004,premium,2022-03-13 21:45:00.386834989,veggie_chips_150g,1,22200,22200
20220315-00000001,random,2022-03-15 00:18:02.161145583,brown_rice_1kg,1,82100,82100
20220315-00000001,random,2022-03-15 00:18:02.161145583,lemon_herb_marinade_250mL,4,28000,112000
20220315-00000001,budget,2022-03-15 13:19:50.918461984,brown_rice_1kg,1,90900,90900
20220315-00000002,budget,2022-03-15 17:01:51.460490621,mozzarella_cheese_200g,1,38300,38300
20220315-00000003,random,2022-03-15 17:14:21.006118000,chocolate_muffin,2,7300,14600
20220315-00000003,random,2022-03-15 17:14:21.006118000,white_rice_5kg,1,71700,71700
20220315-00000003,random,2022-03-15 17:14:21.006118000,all_purpose_cleaner,1,26100,26100
20220315-00000003,random,2022-03-15 17:14:21.006118000,multigrain_bread,1,21700,21700
20220315-00000004,budget,2022-03-15 22:59:43.140454572,chicken_breast_500g,1,36500,36500
20220315-00000004,budget,2022-03-15 22:59:43.140454572,sugar_cookies,1,5600,5600
20220315-00000004,budget,2022-03-15 22:59:43.140454572,brown_rice_1kg,1,76200,76200
20220317-00000001,premium,2022-03-17 17:07:28.177635536,bananas,1,4300,4300
20220317-00000001,premium,2022-03-17 17:07:28.177635536,frozen_pizza,1,42000,42000
20220317-00000001,premium,2022-03-17 17:07:28.177635536,oranges,3,3300,9900
20220317-00000001,premium,2022-03-17 17:07:28.177635536,mixed_fruit_juice_750mL,3,46000,138000
20220317-00000001,premium,2022-03-17 17:07:28.177635536,kale,1,5000,5000
20220317-00000001,premium,2022-03-17 17:07:28.177635536,salmon_fillet_500g,5,94900,474500
20220317-00000002,premium,2022-03-17 16:58:41.772143278,blueberries,4,5500,22000
20220317-00000002,premium,2022-03-17 16:58:41.772143278,lettuce,1,2900,2900
20220317-00000002,premium,2022-03-17 16:58:41.772143278,white_rice_5kg,2,78300,156600
20220317-00000002,premium,2022-03-17 16:58:41.772143278,oranges,1,2900,2900
20220317-00000003,premium,2022-03-17 17:47:10.673838274,mixed_fruit_juice_750mL,1,41700,41700
20220317-00000003,premium,2022-03-17 17:47:10.673838274,watermelon,2,45500,91000
20220317-00000003,premium,2022-03-17 17:47:10.673838274,cinnamon,2,9000,18000
20220317-00000003,premium,2022-03-17 17:47:10.673838274,banana_nut_muffin,3,10100,30300
20220317-00000003,premium,2022-03-17 17:47:10.673838274,dori_fillet_500g,2,48800,97600
20220317-00000003,premium,2022-03-17 17:47:10.673838274,multigrain_bread,1,22100,22100
20220317-00000003,premium,2022-03-17 17:47:10.673838274,white_rice_5kg,2,64900,129800
20220318-00000001,budget,2022-03-18 17:20:20.719270709,whole_chicken_1kg,3,62600,187800
20220319-00000001,budget,2022-03-19 13:08:01.866655618,flavored_yogurt_150g,1,17000,17000
20220319-00000001,budget,2022-03-19 13:08:01.866655618,brown_rice_1kg,1,78200,78200
20220319-00000002,random,2022-03-19 19:26:44.411702989,coconut_oil_500mL,1,26800,26800
20220319-00000002,random,2022-03-19 19:26:44.411702989,moisturizer,2,28100,56200
20220319-00000003,random,2022-03-19 20:24:58.240257660,toilet_paper,1,13800,13800
20220319-00000003,random,2022-03-19 20:24:58.240257660,mustard,1,10800,10800
20220319-00000003,random,2022-03-19 20:24:58.240257660,premium_white_rice_5kg,1,110100,110100
20220320-00000001,random,2022-03-20 00:05:12.195992153,chocolate_granola_bars_100g,1,21900,21900
20220320-00000001,random,2022-03-20 00:05:12.195992153,salmon_fillet_500g,1,81900,81900
20220320-00000001,random,2022-03-20 00:05:12.195992153,barbecue_marinade_250mL,3,23700,71100
20220320-00000001,random,2022-03-20 00:05:12.195992153,whole_wheat_bread,2,20800,41600
20220320-00000001,budget,2022-03-20 13:48:07.897575930,chicken_wings_500g,4,29100,116400
20220321-00000001,random,2022-03-21 00:04:28.581706942,mixed_vegetables_1kg,1,30700,30700
20220321-00000001,random,2022-03-21 00:04:28.581706942,lettuce,1,2700,2700
20220321-00000001,random,2022-03-21 08:44:27.763957757,tortilla_chips_150g,2,18900,37800
20220321-00000001,random,2022-03-21 08:44:27.763957757,oranges,1,3000,3000
20220321-00000001,random,2022-03-21 08:44:27.763957757,whole_chicken_1kg,1,51800,51800
20220321-00000002,budget,2022-03-21 18:43:01.664766124,cherries,1,5800,5800
20220321-00000002,budget,2022-03-21 18:43:01.664766124,brown_rice_1kg,1,75500,75500
20220321-00000002,budget,2022-03-21 18:43:01.664766124,chicken_wings_500g,3,25800,77400
20220321-00000002,budget,2022-03-21 18:43:01.664766124,cherries,2,6900,13800
20220322-00000001,random,2022-03-22 19:16:01.678263623,dish_soap,2,16200,32400
20220323-00000001,budget,2022-03-23 18:11:22.130256349,lettuce,1,3200,3200
20220323-00000001,budget,2022-03-23 18:11:22.130256349,white_rice_5kg,1,74100,74100
20220323-00000001,budget,2022-03-23 18:11:22.130256349,frozen_pizza,1,51600,51600
20220323-00000001,budget,2022-03-23 18:11:22.130256349,margarine_200g,1,8500,8500
20220324-00000001,budget,2022-03-24 09:51:43.727711699,skim_milk_1L,1,24200,24200
20220325-00000001,budget,2022-03-25 01:55:56.519575565,kale,1,5700,5700
20220325-00000001,budget,2022-03-25 01:55:56.519575565,kale,3,4700,14100
20220325-00000001,budget,2022-03-25 01:55:56.519575565,pineapples,1,5500,5500
20220325-00000001,budget,2022-03-25 01:55:56.519575565,premium_white_rice_5kg,1,116900,116900
20220325-00000001,budget,2022-03-25 11:27:20.767425565,moisturizer,1,25400,25400
20220325-00000001,budget,2022-03-25 11:27:20.767425565,chicken_thigh_500g,2,37800,75600
20220325-00000002,budget,2022-03-25 13:04:54.339346270,kale,2,5100,10200
20220325-00000002,budget,2022-03-25 13:04:54.339346270,white_rice_5kg,1,82600,82600
20220325-00000003,budget,2022-03-25 19:09:18.294642918,brown_rice_1kg,1,83200,83200
20220326-00000001,premium,2022-03-26 16:15:38.256221779,plums,3,3100,9300
20220326-00000001,premium,2022-03-26 16:15:38.256221779,cherries,1,6000,6000
20220326-00000001,premium,2022-03-26 16:15:38.256221779,almond_milk_1L,1,30600,30600
20220326-00000001,premium,2022-03-26 16:15:38.256221779,red_velvet_cake,1,48400,48400
20220326-00000001,premium,2022-03-26 16:15:38.256221779,lamb_chop_300g,1,66600,66600
20220326-00000001,premium,2022-03-26 16:15:38.256221779,cola_500mL,1,20900,20900
20220326-00000001,premium,2022-03-26 16:15:38.256221779,mixed_fruit_juice_750mL,2,47900,95800
20220326-00000001,premium,2022-03-26 16:15:38.256221779,mixed_vegetables_1kg,1,33400,33400
20220326-00000002,random,2022-03-26 17:03:54.493516896,danish,6,12600,75600
20220326-00000003,random,2022-03-26 19:15:52.163306561,lamb_chop_300g,2,79600,159200
20220326-00000003,random,2022-03-26 19:15:52.163306561,toothbrush,1,9400,9400
20220326-00000003,random,2022-03-26 19:15:52.163306561,whole_chicken_1kg,1,55300,55300
20220326-00000003,random,2022-03-26 19:15:52.163306561,beef_steak_300g,1,56800,56800
20220326-00000004,random,2022-03-26 22:22:32.202456807,fruit_granola_bars_100g,1,30200,30200
20220326-00000004,random,2022-03-26 22:22:32.202456807,fruit_granola_bars_100g,1,23300,23300
20220326-00000004,random,2022-03-26 22:22:32.202456807,lamb_chop_300g,1,69000,69000
20220326-00000004,random,2022-03-26 22:22:32.202456807,brown_rice_1kg,1,78800,78800
20220326-00000005,budget,2022-03-26 22:48:30.437179421,bananas,2,4000,8000
20220326-00000005,budget,2022-03-26 22:48:30.437179421,white_rice_5kg,1,76300,76300
20220327-00000001,premium,2022-03-27 09:12:38.888237944,lemon_herb_marinade_250mL,2,30800,61600
20220327-00000001,premium,2022-03-27 09:12:38.888237944,fruit_granola_bars_100g,1,23800,23800
20220327-00000001,premium,2022-03-27 09:12:38.888237944,premium_white_rice_5kg,3,118000,354000
20220327-00000001,premium,2022-03-27 09:12:38.888237944,vinaigrette_250mL,1,15700,15700
20220327-00000001,premium,2022-03-27 09:12:38.888237944,orange_juice_750mL,1,38900,38900
20220327-00000002,premium,2022-03-27 11:49:45.849182965,conditioner,1,23000,23000
20220327-00000002,premium,2022-03-27 11:49:45.849182965,salmon_fillet_500g,3,96400,289200
20220327-00000002,premium,2022-03-27 11:49:45.849182965,regular_eggs_10pcs,1,20100,20100
20220327-00000002,premium,2022-03-27 11:49:45.849182965,frozen_noodles,1,37200,37200
20220327-00000002,premium,2022-03-27 11:49:45.849182965,caramel_popcorn_100g,1,16700,16700
20220327-00000002,premium,2022-03-27 11:49:45.849182965,chocolate_cake,3,57400,172200
20220327-00000003,budget,2022-03-27 12:47:32.853974049,lettuce,3,2700,8100
20220327-00000003,budget,2022-03-27 12:47:32.853974049,tortilla_chips_150g,1,15300,15300
20220327-00000003,budget,2022-03-27 12:47:32.853974049,chicken_thigh_500g,2,33800,67600
20220327-00000004,budget,2022-03-27 20:25:43.093301684,corn_1kg,1,30100,30100
20220327-00000004,budget,2022-03-27 20:25:43.093301684,margarine_200g,1,8000,8000
20220327-00000005,budget,2022-03-27 22:02:23.201718592,cherries,1,6900,6900
20220327-00000005,budget,2022-03-27 22:02:23.201718592,honeydew,1,33200,33200
20220328-00000001,random,2022-03-28 00:38:42.444626031,tortilla_chips_150g,1,17000,17000
20220328-00000001,random,2022-03-28 00:38:42.444626031,plums,3,3200,9600
20220328-00000001,random,2022-03-28 00:38:42.444626031,almonds_200g,1,52500,52500
20220328-00000001,budget,2022-03-28 17:21:16.612197264,buttered_popcorn_100g,1,13200,13200
20220328-00000001,budget,2022-03-28 17:21:16.612197264,dish_soap,1,21500,21500
20220328-00000001,budget,2022-03-28 17:21:16.612197264,lettuce,2,2800,5600
20220328-00000001,budget,2022-03-28 17:21:16.612197264,beef_roast_1kg,1,142400,142400
20220328-00000002,budget,2022-03-28 18:12:00.492312837,spinach,2,3700,7400
20220328-00000002,budget,2022-03-28 18:12:00.492312837,ground_coffee_250g,1,23000,23000
20220330-00000001,budget,2022-03-30 15:05:47.337375586,mangoes,1,4600,4600
20220330-00000001,budget,2022-03-30 15:05:47.337375586,beef_roast_1kg,1,158800,158800
20220330-00000001,budget,2022-03-30 15:05:47.337375586,sunscreen,1,30000,30000
20220330-00000001,budget,2022-03-30 15:05:47.337375586,bananas,2,4300,8600
20220330-00000002,premium,2022-03-30 20:44:24.028452626,premium_white_rice_5kg,3,95200,285600
20220330-00000002,premium,2022-03-30 20:44:24.028452626,toothbrush,1,10200,10200
20220330-00000002,premium,2022-03-30 20:44:24.028452626,toilet_paper,2,15600,31200
20220330-00000002,premium,2022-03-30 20:44:24.028452626,green_tea_100g,1,16200,16200
20220330-00000002,premium,2022-03-30 20:44:24.028452626,ground_beef_500g,1,58100,58100
20220330-00000002,premium,2022-03-30 20:44:24.028452626,frozen_pizza,1,51900,51900
20220330-00000002,premium,2022-03-30 20:44:24.028452626,ground_coffee_250g,3,29400,88200
20220331-00000001,random,2022-03-31 10:23:57.957379899,beef_roast_1kg,2,148100,296200
20220331-00000001,random,2022-03-31 10:23:57.957379899,conditioner,1,23700,23700
20220331-00000001,random,2022-03-31 10:23:57.957379899,premium_white_rice_5kg,1,107900,107900
20220331-00000002,premium,2022-03-31 15:21:37.841022410,cashews_200g,2,54700,109400
20220331-00000002,premium,2022-03-31 15:21:37.841022410,toothbrush,1,11600,11600
20220331-00000002,premium,2022-03-31 15:21:37.841022410,kale,1,5300,5300
20220331-00000002,premium,2022-03-31 15:21:37.841022410,ranch_dressing_250mL,1,18300,18300
20220331-00000002,premium,2022-03-31 15:21:37.841022410,kale,1,5000,5000
20220331-00000002,premium,2022-03-31 15:21:37.841022410,premium_white_rice_5kg,4,96400,385600
20220331-00000002,premium,2022-03-31 15:21:37.841022410,mineral_water_C_600mL,3,6300,18900
20220331-00000002,premium,2022-03-31 15:21:37.841022410,mineral_water_B_600mL,1,5200,5200
20220331-00000003,random,2022-03-31 18:10:50.677979481,frozen_pizza,2,49300,98600
20220401-00000001,random,2022-04-01 15:25:31.683374039,lemons,1,3900,3900
20220402-00000001,premium,2022-04-02 14:25:14.771260440,skim_milk_1L,2,25400,50800
20220402-00000001,premium,2022-04-02 14:25:14.771260440,dried_mangoes_100g,2,29600,59200
20220402-00000001,premium,2022-04-02 14:25:14.771260440,sunscreen,1,31400,31400
20220402-00000001,premium,2022-04-02 14:25:14.771260440,banana_nut_muffin,1,8700,8700
20220402-00000001,premium,2022-04-02 14:25:14.771260440,lamb_leg_1kg,1,168000,168000
20220402-00000001,premium,2022-04-02 14:25:14.771260440,kale,1,4800,4800
20220402-00000001,premium,2022-04-02 14:25:14.771260440,whole_chicken_1kg,1,52700,52700
20220402-00000001,premium,2022-04-02 14:25:14.771260440,ground_beef_500g,1,55600,55600
20220402-00000001,premium,2022-04-02 14:25:14.771260440,dori_fillet_500g,1,39200,39200
20220402-00000001,premium,2022-04-02 14:25:14.771260440,mixed_nuts_200g,1,51100,51100
20220403-00000001,premium,2022-04-03 09:53:20.341171699,oatmeal_raisin_cookies,1,10200,10200
20220403-00000001,premium,2022-04-03 09:53:20.341171699,chicken_wings_500g,1,29300,29300
20220403-00000001,premium,2022-04-03 09:53:20.341171699,peas_1kg,1,27600,27600
20220403-00000001,premium,2022-04-03 09:53:20.341171699,cheddar_cheese_200g,1,34700,34700
20220403-00000001,premium,2022-04-03 09:53:20.341171699,dori_fillet_500g,3,35500,106500
20220403-00000001,premium,2022-04-03 09:53:20.341171699,lamb_chop_300g,1,85800,85800
20220403-00000001,premium,2022-04-03 09:53:20.341171699,green_tea_100g,1,15500,15500
20220403-00000001,premium,2022-04-03 09:53:20.341171699,flavored_yogurt_150g,4,17700,70800
20220403-00000001,premium,2022-04-03 09:53:20.341171699,ground_coffee_250g,2,24400,48800
20220403-00000001,premium,2022-04-03 09:53:20.341171699,conditioner,1,20900,20900
20220403-00000002,budget,2022-04-03 16:43:02.958491491,brown_rice_1kg,1,84500,84500
20220403-00000002,budget,2022-04-03 16:43:02.958491491,chicken_breast_500g,1,37600,37600
20220403-00000002,budget,2022-04-03 16:43:02.958491491,almond_milk_1L,1,25900,25900
20220404-00000001,random,2022-04-04 10:58:56.240768309,fruit_granola_bars_100g,2,22600,45200
20220404-00000001,random,2022-04-04 10:58:56.240768309,brown_rice_1kg,1,94700,94700
20220405-00000001,random,2022-04-05 13:00:24.094302609,dori_fillet_500g,1,42400,42400
20220405-00000001,random,2022-04-05 13:00:24.094302609,frozen_dumplings,3,43500,130500
